28680,-337200000,192340000,-222700000,150020000,-101607947.254239,39682938.3075483,-37524765.5887295,82647411.9200298,-16368838.8424474,-16465672.2252755,14273866.4018598,-70024574.821438,8817856.32448521,45278021.4830035,-30099775.5277709,33181083.8838283,-8922682.78828441,-29617129.586112,8474717.28400207,-2658061.00037894,13806990.9217627,-10502784.1187632,2103505.58796381,-5692341.44181675,-6428623.20481189,-1461723.97662847,-4106337.22975998,1984127.58261527,-4207453.67128282,5425072.97556121,-6306017.73640952,-133246.746889489,2857870.55108117,-1774284.33113662,-922510.297290381,-597443.740094177,220388.26665619,643096.92207578,-1111712.60665401,-1836975.05320158,-766224.979688704,-561656.429448021,-427708.461629246,-580828.105897151,617160.251161637,-220704.688331021,-139326.071029576,-534977.859958999,-166722.81357223,-56988.8687036997,-43769.8620544961,-474448.13079197,-218426.558121791,109122.114876171,117822.591581739,-57673.9474524893,-18221.4506661112,-172214.86622217,-49024.7024254799,-93862.6725761293,-106680.551667106,-8892.7648656201,17172.9634308913,-111274.1623788,84279.13012398,72942.4256154769,23617.3518911811,72731.4089883817,31453.9054852412,4518.9818359353,5137.2027820759,36211.4120658392,-17337.7937464785,-7187.3781209707,49199.1825800005,-11353.9521864331,7364.3696210813,-52506.7397331886,50286.522803783,-50633.8001014905
28740,-337380000,192220000,-223060000,150770000,-100699578.779252,43767715.9426556,-41204059.2345222,79544912.7763582,-17571305.2637094,-18597790.6233825,11296988.1888745,-68435377.6750696,8901008.6081794,44450151.4812525,-28545882.5104328,34005168.2973156,-9395036.15057468,-30368115.4515035,10353292.5295497,-874921.593007609,14961162.8590224,-10563648.5989637,965619.80454985,-5119401.40322109,-5466961.69949468,-2142046.36377358,-3196635.25882746,2248089.40862325,-4116456.73020122,5581059.22914369,-6054625.70434672,-414056.572168292,2946921.18443025,-1843529.4199444,-1570801.56941682,-637942.414193443,392741.707216412,971468.494908193,-1072852.00279872,-1596623.3823318,-638209.956545768,-670050.151588384,-564275.300580548,-598030.914351271,652705.847400241,-359163.052554079,-162551.764748782,-422769.589016166,-141003.89300457,-120304.127356344,18123.3487668838,-479851.846138834,-289327.154948496,108826.367168817,88828.850233553,1336.7356339078,-16478.5693672008,-148483.516602801,-23058.3888776377,-112642.931928848,-90672.7065634856,1629.0506482143,17111.8919455642,-136477.506120192,78874.1866358811,68180.1338474662,323.8993143827,50431.3019784959,31649.6559607394,-4672.0119135291,-10306.385891797,31426.9199544663,-38482.7648508857,-10490.4571680436,64527.9615480292,-20096.0899145437,-2749.465445932,-52255.1439963405,24726.4794000548,-46988.9910575564
28800,-337550000,192090000,-223400000,151480000,-99831962.9785305,47819001.5624638,-44812669.6846785,76337895.9141372,-18694937.6324243,-20729600.4970106,8248902.37352882,-66646531.4124386,9052142.02136924,43604973.3715498,-26885842.0426252,34563442.1088607,-9846140.38320383,-30953810.5728324,12195341.5895216,859112.206191561,15998047.3876637,-10533080.2121234,-196687.091350873,-4488463.27808248,-4412847.89823091,-2800525.30626032,-2259782.13135137,2476112.38319044,-3917511.82399825,5631260.91071802,-5708469.36012314,-670913.9488367,2987396.66906299,-1873267.55576048,-2178908.44825589,-677301.470012947,550566.939236275,1279364.6326956,-1007223.54889262,-1305871.19833794,-489361.846411811,-760753.625274306,-681919.055653054,-588415.881169873,662267.669113065,-482112.646856329,-183606.4389942,-291801.572866437,-111254.603619916,-180148.904507252,77932.370996505,-463189.291056927,-342637.161405399,102660.826835244,54495.0774176529,60035.1032781387,-14906.6387439379,-115560.759928977,4774.97764106,-123197.819166532,-69527.9899098906,12795.4228471136,16399.5309163937,-150760.261857779,64763.0010268265,57724.8416032638,-24507.4588778177,23860.6388051333,28328.8385102386,-13567.2618094045,-26460.90810053,25170.2441862302,-55436.9585888748,-12797.3937659115,71735.7361418102,-25355.6929903876,-11471.311588069,-44215.4157839697,-3473.1351777548,-36993.2513337974
28860,-337700000,191930000,-223710000,152160000,-99008559.952757,51825798.6994629,-48343865.4686549,73034512.7546096,-19738837.1371024,-22849517.7625089,5140828.34374849,-64666612.5489247,9268940.0520027,42743687.4416736,-25126315.4472562,34848772.7678021,-10276445.1793703,-31372735.8587009,13989117.2792232,2526692.4605967,16903653.3071112,-10414939.1981266,-1365601.50268389,-3806129.89321892,-3284742.22819538,-3429586.85751798,-1307335.9691133,2667561.15522083,-3614013.55316481,5574936.92656171,-5273258.41168171,-900220.005137576,2979168.50663105,-1861643.46230112,-2730655.53750621,-716391.32349724,688419.936908994,1559998.71624522,-916373.869154032,-973854.056907355,-325900.913113135,-829516.881475022,-777340.591837565,-552220.661107642,645796.299394775,-584797.545694811,-201306.302415385,-147293.832691317,-79387.3766590147,-233727.249687517,133102.473713951,-425031.137239933,-375593.317572974,90881.6607787749,16634.0467772749,114202.457201874,-13366.1044173751,-75146.436502689,32674.0080384826,-124927.042022608,-45020.7965841294,23753.1360361269,14535.4149952778,-152858.336621203,43231.0115066469,42296.1941610905,-48542.5584386307,-3472.0686463406,21414.7975576308,-21961.2860599193,-41065.2582664029,18153.2354035098,-66056.6534847805,-13201.121958792,69653.2354965033,-26214.8565965686,-17084.7424814561,-30384.4604568824,-31414.2808239318,-22629.1726725337
28920,-337830000,191760000,-223980000,152790000,-98232695.882601,55777221.5032133,-51791116.0863756,69643036.1814157,-20702200.755394,-24945902.5067113,1984281.73590339,-62504940.7527696,9548542.97242586,41867378.294087,-23274361.7183512,34856279.715218,-10686165.6784782,-31624552.83543,15723134.0109822,4111541.86303078,17665125.4122279,-10213705.4861756,-2523178.81541276,-3079572.75557053,-2102355.5472312,-4022004.18513841,-350950.624408087,2822387.32349212,-3211925.13681429,5413461.56821399,-4756056.90156664,-1099087.10936815,2922969.32120986,-1807787.83432087,-3211319.63255371,-755770.742205713,801469.125543183,1807192.8316623,-802485.925371969,-610968.609326097,-154582.910493152,-872672.101074149,-847968.76369959,-490789.752016908,604167.170035732,-663201.386071212,-214532.671473996,4913.4794907146,-47269.2900666255,-278351.296742119,181357.718037285,-367209.332545847,-386577.408490379,74096.0070200136,-22688.7969696439,160135.84025175,-11423.8248274708,-29631.7776751942,58802.9354476202,-117761.962109655,-19043.6347181351,33588.2988825971,10923.8399930568,-142553.96269618,16421.8418310825,22981.0169695178,-69406.6493123872,-28107.2259159777,11549.4382689931,-29350.8223996689,-52007.0253736647,10953.7243775408,-68857.1707699078,-10978.7168387726,58344.1331271655,-22842.7652681915,-18718.9524011994,-13412.254096109,-56203.4571283576,-6116.2375581334
28980,-337950000,191580000,-224220000,153390000,-97507544.2716996,59662517.6881836,-55148102.762141,66171822.9222447,-21584349.2847836,-27007116.2972373,-1208953.07402488,-60171552.6030419,9887502.20540842,40977028.8139099,-21337343.9641367,34583437.3613513,-11075274.5562581,-31710057.9610583,17386238.5831844,5598615.87004816,18270974.4911579,-9934371.50834403,-3651534.21301926,-2316459.94114139,-886290.011200775,-4571015.38429273,597856.677626518,2941136.45932139,-2719726.8397603,5150252.16959111,-4165184.1083918,-1265347.2216991,2820348.92318676,-1711909.5052172,-3608031.03067072,-795636.346453581,885694.131149307,2015635.55439488,-668330.594471531,-228552.702159837,17520.7379853251,-887194.682459962,-892052.407990694,-406486.101545989,539149.018781754,-714375.59831706,-222151.977474176,158604.538949186,-16624.814888394,-311575.967247113,220825.766395847,-292637.470015237,-375138.086760139,53258.7524319375,-61262.1187429273,194928.007964944,-8523.917724482,18043.9889909849,81358.7508459487,-102186.7040271,6561.8690133898,41603.2390361438,5160.9769331394,-120793.938023648,-12930.7584563904,1078.6955949371,-84919.6270161187,-47129.9741531266,105.1978446562,-34866.4183218274,-57665.468837128,4003.3704077927,-63162.2070737808,-5819.8745371329,39174.8400646215,-16344.553977145,-16493.8590650712,3932.6758083964,-75282.6389202555,10376.9750684239
29040,-338040000,191380000,-224440000,153950000,-96836075.6503022,63471070.7642031,-58408721.4879104,62629295.2014111,-22384752.3888306,-29021564.3014035,-4426842.54524148,-57677162.2372915,10281751.5126559,40073513.1591808,-19322841.8763647,34030148.7426129,-11443547.5417333,-31631141.0058766,18967687.1495607,6974242.70460807,18711260.4605471,-9582379.39579103,-4733049.60108226,-1524917.56880166,342305.301585409,-5070366.26220668,1527944.87743278,3024917.49464574,-2148293.85917751,4790724.09394608,-3510098.41413513,-1397582.52246993,2673622.75075188,-1575337.33970778,-3910199.97907015,-835739.810024523,938054.925490294,2181036.02759886,-517188.363310518,161458.175888576,183339.423466222,-870856.783663296,-908724.425619425,-302613.239527476,453406.094202333,-736693.636022897,-222970.080443074,307434.285174687,11026.8044436807,-331393.164595279,250113.010980802,-204976.154786426,-342023.969906421,29610.0663732153,-96872.6179022716,216564.726060257,-4239.9316180763,64699.002737239,98679.2977416562,-79266.0021689785,30144.7716221816,47465.9110375019,-2702.7639652984,-89638.7047776687,-41831.9453504854,-21988.1312334244,-93326.3930247872,-58554.8216743637,-11066.0928021539,-37478.3946958417,-57133.5791536616,-2391.6813077839,-49223.9034306869,1950.1154364792,14670.9696948377,-8333.9161926533,-11390.1853737533,19193.3909846195,-86728.8729148966,24850.8761512819
29100,-338110000,191160000,-224610000,154470000,-96221002.9847902,67192396.9601343,-61567083.4311075,59023936.6827928,-23103038.3244629,-30977725.8265739,-7657134.64544176,-55033098.2315233,10726630.6956193,39157573.5157299,-17238610.91625,33198764.4793294,-11790613.330683,-31390725.435435,20457224.4313599,8226247.10498343,18977709.737419,-9163587.32858939,-5750644.39113667,-713490.762947926,1562071.55163599,-5514304.47187367,2428725.21947299,3075333.29277639,-1510660.98483445,4342249.0507776,-2801245.09632065,-1495173.29939836,2485817.44643176,-1400494.27074083,-4109905.08426312,-875300.377922053,956600.138163218,2300142.87805455,-352745.404314427,546898.95041389,336187.034766274,-822466.045005076,-898021.937756131,-183344.350489356,350481.793163373,-729926.591970204,-215794.882804485,445173.189756334,34415.9426851955,-336433.996801393,268324.935290837,-108283.14726548,-289216.236741004,4562.020805608,-127466.165253658,223888.432393279,1521.7436649008,107289.636477564,109398.495211902,-50637.0434585293,50338.6666795496,51164.660358456,-12060.1993375327,-52026.7139790161,-67353.8240180066,-44683.9721385296,-93500.1700277653,-61535.5978660313,-20071.8652958912,-36389.4544532518,-50291.0064815134,-8022.61784571,-28297.6833627576,11256.371521509,-11835.7708250955,-410.0732757742,-4914.1570096165,30486.1625447932,-89472.1437348116,35505.5123203516
29160,-338160000,190930000,-224760000,154960000,-95664752.7386468,70816155.6072073,-64617518.3792379,55364287.3399066,-23738987.3357706,-32864185.8889612,-10887412.3121341,-52251220.8929282,11216962.001113,38229796.7226481,-15092595.0610024,32094046.4064432,-12115958.5286814,-30992715.5449355,21845158.9215545,9344062.64735982,19063784.6292037,-8684226.94046931,-6688109.96846511,108935.291197494,2751789.57936489,-5897580.74252686,3290245.25036086,3094391.52363608,-821670.772362692,3814061.61979387,-2049862.78085352,-1558333.41716901,2260607.63780959,-1190814.6898628,-4202165.05028594,-912959.225388246,940504.051341502,2370672.77681707,-178979.385512479,915765.891865503,470136.998299697,-742108.633026314,-860858.109259697,-53623.1817450114,234700.300789043,-695118.707359717,-199613.736764741,565955.255619146,52567.6180462479,-326109.703152274,275046.692599036,-6774.4419227481,-219908.093902421,-20432.6139471396,-151293.896441552,216526.191522235,8468.4537817407,143240.206366194,112618.779585118,-18424.6628816544,66109.5051929265,52809.4847564958,-21865.0301555628,-11402.4202531746,-86918.1670029417,-65339.0027568694,-85093.3667502621,-56383.9751436748,-25445.4443909724,-31422.6278863978,-37751.7344277091,-12756.8912825589,-2625.0248348176,20365.0379316881,-36711.8103601797,6261.8538259438,1319.7622228535,36604.6248524757,-83393.6705466313,40809.908443257
29220,-338190000,190690000,-224880000,155410000,-95169474.1516726,74332181.8865288,-67554583.9666821,51658922.5298921,-24292519.5941165,-34669680.2301475,-14105166.477011,-49343836.5624237,11747144.5385451,37290606.854493,-12892961.190314,30723099.4637135,-12418874.2035197,-30441964.6902869,23122429.2642276,10318831.5519238,18964745.892217,-8150819.86205494,-7530456.37636956,933270.238979052,3890754.31359425,-6215503.044408,4103210.66514882,3084423.36321741,-97546.9607684719,3217068.25337116,-1267764.6841841,-1588099.80923417,2002234.33602462,-950637.402601357,-4185045.15782047,-946811.739496701,890048.519936998,2391239.10295843,-53.3491120897,1256617.72881525,580306.339448299,-631291.60441574,-798954.707562739,81005.5016344208,110954.426209232,-634337.46924658,-173821.389968881,664533.781811058,64853.3629981815,-300643.504953832,270310.046531868,95263.0243034181,-138370.599104473,-43989.8118332701,-167015.008659782,194868.816735647,16035.6909417366,170618.763701235,108046.604594154,14932.4271159257,76771.7390014801,52403.9385672547,-30920.696330606,28700.1344329542,-98516.6008539847,-82173.5584869506,-68611.7030779353,-44424.2956241248,-26469.5426710132,-23206.3114582738,-20741.0169054978,-16523.8177292614,24730.2931510023,27212.5306448939,-56578.5190634097,11134.5506020235,5959.0930858171,37026.285825474,-69293.0122966876,39700.6870069939
29280,-338200000,190440000,-224960000,155820000,-94737074.2888101,77730534.8552375,-70373079.3764612,47916412.7260003,-24763692.8650111,-36383156.5563024,-17297873.0275143,-46323626.2137764,12311222.1822198,36340279.2451638,-10648107.3800623,29095302.6041393,-12698376.5904628,-29744258.477686,24280660.3532574,11143485.2371498,18677742.5400845,-7570051.79848539,-8264201.55063493,1750388.97829441,4959166.34399214,-6464048.29758197,4859009.33782198,3048028.49609437,644544.015951799,2563555.94244841,-467123.84301605,-1586262.59684779,1715402.22539843,-685104.994879722,-4059606.63608825,-974519.667126884,806581.994637351,2361356.8352873,179772.217787553,1558960.77210301,663004.64029124,-492918.847683942,-714751.827572489,214654.008040352,-15595.8706968352,-550423.955244882,-138402.262146533,736538.397410685,71038.5111169405,-260994.852656169,254569.37934435,193469.683541875,-49676.1175363977,-64858.3750908347,-173746.847886771,160125.791841024,23597.3740924452,188133.201961646,96039.9338714788,46918.3244754965,81991.7346332174,49725.5041016443,-38205.4166516205,65022.7592100564,-100872.511582805,-93428.9206034476,-45394.4590687072,-27739.2373069646,-23251.8999049475,-13051.1403814587,-953.1229791036,-19297.3692372703,50220.6437537122,29913.7657952558,-68812.1457666936,14208.9500067444,8146.7454617806,31886.7028379689,-48742.7676895245,31902.6613991861
29340,-338190000,190170000,-225010000,156200000,-94369250.8095453,81001542.9053266,-73068059.7087414,44145274.0965853,-25152718.8301677,-37993842.5069228,-20453056.2845545,-43203593.785562,12902901.9712706,35378968.0170388,-8366615.92183475,27222255.3305527,-12953156.8711859,-28906290.598137,25312210.5842938,11812798.2932942,18201929.9377739,-6948634.528399,-8877561.66114849,2551293.01765749,5938513.57184853,-6639992.74215651,5549789.27194887,2988044.30680005,1386896.53098741,1866844.41647655,339714.435603777,-1555252.97954695,1405164.89627446,-400077.85112407,-3829755.49677685,-993468.611907546,692482.514244486,2281535.44418741,356213.601206627,1813585.93441611,715764.175916875,-331111.655780681,-611309.088536779,341414.107021607,-139842.911109972,-446844.350569605,-93994.4265123715,778710.960832046,71303.715431686,-208725.580084912,228693.603451016,283443.400085935,40694.467460772,-81943.6955229712,-171075.521911559,114404.428410545,30653.7313234895,195011.047946285,77547.475563678,75186.2482403348,81790.0068306199,44390.6602081051,-43082.6277624769,94837.6386900658,-93554.6349623867,-97607.7221695567,-17496.2721683379,-8863.8677675724,-16559.788182596,-2559.738308907,19588.6534648789,-21068.9376989157,70303.0879262607,27304.7187659605,-71898.3413484904,15801.7199272522,7591.7154465211,21955.0429726669,-23872.1141153395,18253.4268173242
29400,-338150000,189900000,-225020000,156540000,-94067498.2344219,84135830.8185619,-75634847.4487304,40353926.6332198,-25459994.4475073,-39491305.0656034,-23558331.2019592,-39997023.7800297,13515537.076617,34406732.0151647,-6057161.51757355,25117731.5276026,-13181597.2927902,-27935608.6653249,26210212.860807,12323413.6184345,17538581.5153543,-6293196.49675016,-9360556.35496634,3327223.72734239,6811911.74058218,-6741005.9958054,6168593.70167827,2907518.48930435,2111628.77253985,1140944.71259552,1140391.59573919,-1498025.81988191,1076813.67756787,-102043.367230351,-3502058.83896897,-1000920.9175207,551128.133213282,2153399.72088374,525040.014835265,2012833.81729518,737313.893152855,-150951.426192476,-492203.778319405,455684.90242541,-256989.135124966,-327659.37248306,-41824.9219963326,789087.622925225,66224.4617527151,-145875.654977946,193961.531316449,360900.846336123,127287.067467406,-94319.5773476069,-159052.827221067,60716.2088119551,36899.6316210169,190878.572356639,53962.3054060219,97759.1452146948,76539.3531199968,36078.3597531244,-45310.1649627956,116084.703464851,-77042.4373226895,-93762.0265262201,12518.7671773756,9529.8547548242,-7521.5628628603,6862.6589307236,38684.1637841938,-21813.6636721728,81996.0919438387,19339.0585140244,-65595.4265600729,16291.79720457,4511.5832892642,8599.6707090305,2873.6469930762,849.7617178096
29460,-338090000,189620000,-225000000,156840000,-93833083.2795018,87124325.7554218,-78069039.6840284,36550671.2294995,-25686134.4489505,-40865491.4327166,-26601430.7879443,-36717429.4194704,14142114.5774945,33423547.3824197,-3728417.35565643,22797614.1358256,-13381845.9367445,-26840523.4289437,26968611.6600976,12673843.2085132,16691146.8748758,-5610223.97683821,-9705086.32544003,4069720.65961966,7564386.75534193,-6765675.13730908,6709507.66127468,2809659.86748644,2801038.17698234,400266.513689251,1922687.49819585,-1417969.05787407,735780.937823018,202011.946619928,-3085566.56320984,-994129.477051428,386852.0946757,1979746.25830951,682166.923090484,2150784.13578955,727564.601917711,41761.1955523822,-361422.34821232,552442.96025292,-362700.115138375,-197537.535217688,16431.3625336098,767098.215161413,56708.4595027233,-74893.7527341992,152036.63755565,421984.10556257,205064.54753501,-101259.809679218,-138199.822238706,2825.6551709944,42150.3101671559,175740.594806879,26944.3243251592,113152.135677598,66943.7980173856,24797.6188096469,-44871.7350164745,127429.422665332,-52727.5773541309,-81729.5427838974,41845.5273138942,24936.9789677709,2654.4491658046,14383.508281915,54152.7910367372,-21464.9911079802,83386.4652337497,7193.4243614166,-50907.5613908288,15965.5817877986,-486.0732185203,-6298.7263003651,28961.5929457785,-17143.5017869512
29520,-338010000,189330000,-224950000,157110000,-93667006.5884515,89958254.3275517,-80366512.1125653,32743683.833014,-25831990.0635279,-42106754.3010782,-29570234.6123819,-33378478.3893179,14775285.4365358,32429305.7720621,-1389003.4818519,20279785.2497292,-13551902.8773803,-25629996.0735241,27582197.5869376,12864452.1444033,15665229.400079,-4906041.01284062,-9905042.00536197,4770655.04963276,8183104.07263931,-6713468.04343352,7167755.15239392,2697755.045859,3437991.74985916,-340627.693550831,2674692.08127622,-1318845.99154233,387555.625223782,504787.967817436,-2591626.36240516,-970414.144714387,204849.005819354,1764471.58805222,823769.238707546,2223386.22378628,687633.922726135,240676.098466517,-223238.067228107,627421.28734998,-453168.687468784,-61697.3983206311,78789.8486450957,713572.596294696,43907.1682116818,1381.303185733,104900.198242303,463629.519681864,269691.005823424,-102302.274649617,-109517.373633233,-55078.0219802964,46185.2288958663,150088.766884912,-1730.7929323176,120418.536663471,53981.6980338399,11058.0896513471,-41750.8687684015,128291.933064184,-22827.0837554998,-62229.3994835345,67733.4725043884,35303.3730182042,12829.28400581,19848.9534841049,64092.0900581954,-19915.0973501656,73970.5666703082,-6968.6624549574,-29903.3607622497,15002.9996124731,-6521.6710654306,-20528.8548039077,51972.5853692452,-32070.5337166698
29580,-337900000,189030000,-224860000,157350000,-93569977.2627235,92629148.7710624,-82523422.0213557,28941013.0392063,-25898647.9936254,-43205875.6941339,-32452812.6959771,-29993899.0418531,15407444.8845216,31423807.6004648,952508.20223584,17583965.1327013,-13689665.163359,-24313530.1061239,28046639.8304749,12897430.2370015,14468496.068089,-4186792.22920718,-9956460.30540236,5422284.44544841,8657565.30462679,-6584679.731279,7539713.59125413,2575060.37774826,4006368.19677032,-1067260.63632092,3385008.50435222,-1204747.2026099,37597.7787965219,798905.360859379,-2033642.8707958,-927235.098882671,11010.889277698,1512378.13644068,946400.39764495,2228554.67589219,619882.440042488,439005.91818387,-82071.1535201427,677210.240603924,-525151.937023412,74301.4926940957,143033.070412697,630667.68935577,29123.827700549,79737.7199030146,54738.4064389328,483866.263585617,317701.405179376,-97329.2558074531,-74482.5185883211,-108823.5726948,48617.2798488487,115074.337647357,-30265.3468608102,119148.202370547,38807.5789966633,-4149.716031176,-35797.4363697674,118878.364351421,9808.6764282492,-36782.921438681,87770.8576556249,39278.3932498489,21928.6974708007,23596.7193810265,67176.5487810103,-17050.6376128,54754.0686474533,-20505.7045148169,-5428.3374440891,13558.8629362649,-12534.8350083111,-31836.7321843156,69779.1425692861,-40638.5653642216
29640,-337770000,188730000,-224730000,157540000,-93542417.5546461,95128873.1017761,-84536212.0820224,25150565.6342446,-25887416.4687764,-44154104.6194152,-35237488.0182177,-26577384.4340888,16030837.0993276,30406762.8998331,3287558.25649445,14731516.880652,-13792911.0272618,-22901088.2975047,28358515.6407002,12776749.0769169,13110563.2672836,-3458395.48978309,-9857690.70760648,6017357.56479573,8979789.2525148,-6380408.54342055,7822861.29967167,2444695.47282564,4491525.57218447,-1765514.05954466,4042971.68488671,-1080016.96751541,-308760.667965911,1077153.07274809,-1426731.52140004,-862304.596207219,-188298.590396755,1228930.56090041,1047093.74650192,2166242.25698918,527893.9409682,629646.860294122,57664.5219301228,699327.8087178,-576046.786752967,204910.788045434,206720.674217215,521745.175492748,13733.1504753283,156669.468215151,3800.3685997781,481938.712393453,346595.092364549,-86626.972936359,-35001.1516705474,-154696.152216911,48879.0449277468,72624.0842566341,-56886.3354356326,109453.63507812,22625.6705765119,-19561.6231004382,-26782.5984335178,100206.859819913,41987.0034770195,-7493.5839704536,100122.753264558,36410.7668851204,28860.4267188706,26091.5874468726,62929.7676821044,-12817.7203237131,28097.0595465804,-30918.4446711901,19246.8922284604,11842.4945831597,-17365.9395071538,-38285.2166853244,80710.3163738961,-40804.0510829599
29700,-337610000,188430000,-224570000,157710000,-93584494.9501307,97449665.2978874,-86401615.761029,21380073.8896122,-25799813.1511921,-44943213.5289784,-37912907.9923958,-23142513.9846693,16637642.890771,29377806.7831674,5607580.84507826,11745244.9975008,-13859251.1114592,-21403035.4235254,28515334.316651,12508097.4221073,11602902.8197433,-2726458.81022271,-9609502.04629233,6549260.02447205,9144476.39423391,-6102579.95706892,8015709.24190431,2309565.13445582,4880736.38340751,-2421952.01466038,4638846.51304364,-949132.921814309,-646428.421226716,1332706.55748252,-787253.805519677,-773754.696991281,-386495.565464684,920055.023078347,1123427.26968899,2038477.9095139,416337.937493282,805379.52302361,191716.95423482,692307.133233888,-604029.56134087,324992.751656367,267178.720453138,391228.604685882,-886.6408648444,228551.778943352,-45741.9608004009,458232.091587539,354908.29825139,-70888.852104547,6700.8500907135,-189754.716973546,46350.867748498,25389.6164363045,-79886.5262079565,91964.6674023955,6563.3088347944,-33937.945188934,-14628.3222909234,74088.1587897011,70527.3012107939,23231.5935259303,103698.135105816,27247.1130760955,32479.9258510671,27578.0830200175,51881.0111674238,-7295.5402033645,-2647.9969035222,-36390.4570911946,40815.1530306409,10108.7272937365,-19870.3832548456,-38612.0761673031,83706.630644802,-32395.1886884221
29760,-337420000,188120000,-224380000,157840000,-93696161.7060005,99584179.7895786,-88116664.2545742,17637052.1564436,-25637567.3989962,-45565564.1012658,-40468109.1316492,-19702700.7653349,17220023.2993437,28336526.7791796,7904036.62489718,8649208.60327728,-13886101.803486,-19830087.8842557,28515552.018367,12098789.1552174,9958781.40065184,-1996187.55231341,-9215078.52109705,7012157.97969984,9149135.92679517,-5753995.86305291,8117766.168391,2172320.64767881,5163533.0647554,-3024164.52134683,5163973.36908371,-816548.154485802,-970664.129372111,1559293.04175239,-132270.438108963,-660338.994816812,-577008.713103911,592035.512548822,1173549.16517794,1849337.66363222,290699.847322491,959177.564136743,316139.968814384,655815.044737089,-608225.362519058,430138.034847786,321534.467657998,244450.927291883,-13419.9440943389,291895.656450966,-91901.9965913408,414073.652051265,342298.993660028,-51150.5332339513,48240.1614014863,-211969.354805645,40575.5604599724,-23503.3912768727,-97703.7872396447,67827.0124164083,-8424.7411605545,-46314.2050106656,308.1346825529,43013.500419979,92621.5711980357,52932.5368886208,98234.295976972,13290.9576596515,31706.3126840959,27925.7208172521,35533.9025850538,-752.3427273518,-33619.7469418705,-36102.152224743,56339.1575145025,8537.1577717002,-19098.8531758934,-32499.9284874806,78451.5600080676,-17239.5816247454
29820,-337210000,187810000,-224150000,157930000,-93877179.0246722,101525514.272792,-89678694.4297191,13928758.6497231,-25402638.5171255,-46014164.6768373,-42892563.5763272,-16271154.79199,17770124.8241245,27282492.2251829,10168494.6539623,5468549.44731288,-13870722.9375023,-18193245.3626384,28358574.2838124,11557644.9241258,8193205.88102247,-1272320.60612369,-8679906.40854673,7401091.52138318,8994147.65258686,-5338364.11681966,8129550.45045402,2035348.94374637,5331939.90861013,-3561076.61062843,5610853.97662834,-686530.90120141,-1277159.37186942,1751311.74196815,521017.990192744,-521617.216786565,-753466.189788251,251490.361133639,1196179.78831954,1604816.3604901,156924.921381433,1084588.22366551,427414.680581315,590768.476403045,-588832.181134923,516814.596567123,366841.634457365,87480.6870289547,-22688.8801583294,343616.979572494,-132941.094418644,351527.694812568,309632.544245575,-28676.2039994602,87259.4458333568,-220201.997662372,31455.947004139,-70839.4383491753,-109054.691311019,38679.1582566911,-21601.9022550506,-56096.6552032065,17057.678423319,9926.3393504648,106139.677704604,79269.7381532304,84299.1657733449,-3200.0806325059,25801.823176848,26736.0712800473,16128.4607922081,6337.0028062695,-60960.4446582021,-30266.269434856,63651.0780065928,7057.7566967417,-14535.1424125582,-20687.7366523487,65450.7226117969,1273.1521340464
29880,-336970000,187490000,-223880000,157990000,-94127115.5136696,103267216.144998,-91085357.0241033,10262175.3065344,-25097239.6109231,-46282706.0227634,-45176207.8416725,-12860841.9624243,18280079.7677261,26215275.9375207,12392724.9732378,2229316.13547449,-13810318.167436,-16503691.6140558,28044746.0750285,10894856.0090382,6322825.82611202,-559118.878515177,-8011605.00045349,7711997.10308448,8682742.86545545,-4860271.99856526,8052619.34296503,1900763.78094691,5380611.14762398,-4023176.23796416,5973201.11711147,-563040.593710223,-1562081.89157624,1903940.33370061,1155775.99525934,-358072.422380774,-909841.462726831,-94644.9591950714,1190613.32084569,1312592.06264712,21059.2564330064,1176103.82303583,522543.710507611,499386.557969883,-547129.180148114,582350.988135624,400293.090960576,-73097.222582201,-27737.9104424063,381243.422203438,-167393.889729152,273277.715725024,259016.982049542,-4836.4588378158,121590.218331856,-214116.570850486,19339.7678739773,-113696.14546912,-113096.417372962,6577.8428395945,-32447.05478768,-62980.4901360907,34089.1961336322,-22102.4722200779,109833.949814864,100128.449696408,63220.5627725794,-19562.8582777632,14722.1337435727,23642.4655520571,-3753.9690197492,13319.2042876072,-81284.3911990397,-19935.4009418744,61701.2991098077,5234.2338384825,-6329.4287869707,-4891.858796827,46025.8208901562,19068.1954481504
